,Age,MP,Starts,Min,90s,Player,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasProg,PasAtt,PasCmp,Assists,PasAss,PPA,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,Fls,Fld,Off,AerWon,AerLost,AerWon%
2094,30,15,14,1155,12.8,Enzo Roco,0,0.47,0.08,16.7,0.0,0.0,11.5,0.0,0.0,0.0,33.4,40.2,82.9,2.34,40.2,33.4,0.0,0.08,0.31,0.7,0.55,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.7,0.7,1.09,64.3,0.39,0.78,0.63,0.16,0.78,2.11,2.81,0.08,48.4,27.4,139.8,70.5,0.39,0.39,0.0,0.47,0.0,28.5,0.16,0.23,0.0,1.8,0.63,0.0,2.27,1.09,67.4
2095,26,2,2,180,2.0,Marek Rodák,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,30.5,47.5,0.0,30.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,32.5,18.0,103.0,47.0,0.0,0.0,0.0,0.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,100.0
2096,32,16,9,720,8.0,Sebastian Rode,3,0.5,0.38,75.0,0.75,1.0,17.2,0.0,0.0,0.0,46.5,55.1,84.4,6.13,55.1,46.5,0.13,1.0,0.75,2.13,1.88,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.5,1.75,0.75,2.63,28.6,1.88,1.0,0.13,0.88,0.63,3.13,1.0,0.0,62.9,34.6,154.3,80.1,1.75,1.0,0.25,0.38,0.75,44.3,2.38,0.25,0.0,1.38,1.63,0.0,0.63,0.63,50.0
2097,25,13,13,1168,13.0,Joe Rodon,1,0.54,0.15,28.6,0.14,0.5,6.9,0.0,0.0,0.0,59.4,66.6,89.1,3.0,66.6,59.4,0.0,0.08,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.38,0.23,0.69,33.3,0.46,1.0,0.85,0.15,0.69,1.38,3.31,0.08,74.2,57.7,283.4,134.5,0.23,0.23,0.0,0.23,0.15,54.2,0.0,0.15,0.08,0.77,1.0,0.0,2.92,1.92,60.3
2098,26,20,20,1733,19.3,Rodri,1,1.61,0.36,22.6,0.03,0.14,18.2,0.0,0.0,0.0,88.4,96.9,91.3,8.76,96.9,88.4,0.21,1.14,1.09,3.42,3.16,0.0,0.0,0.16,0.05,0.05,0.47,0.47,0.0,0.0,0.0,0.0,0.0,2.28,1.45,0.98,1.66,59.4,0.67,1.45,0.52,0.93,1.14,3.42,1.14,0.05,106.4,63.7,321.3,169.8,2.44,2.49,0.05,0.62,0.62,80.5,1.14,0.16,0.0,1.61,0.57,0.1,2.44,1.19,67.1
2099,31,18,17,1296,14.4,Rodrigo,10,3.61,1.32,36.5,0.17,0.47,16.4,0.14,0.07,0.07,19.0,27.1,70.3,2.08,27.1,19.0,0.07,0.9,0.76,2.08,1.46,0.0,0.21,0.42,0.0,0.0,0.14,0.07,0.0,0.0,0.07,0.0,0.0,0.69,0.28,0.28,0.69,40.0,0.42,0.69,0.14,0.56,0.21,0.9,1.11,0.07,38.1,21.5,107.7,44.1,2.15,0.9,1.18,2.36,0.76,26.9,7.43,0.21,0.0,1.11,0.28,0.49,1.32,2.92,31.1
2100,22,16,12,902,10.0,Rodrigo,2,0.8,0.3,37.5,0.25,0.67,14.6,0.0,0.0,0.0,38.6,45.3,85.2,5.0,45.3,38.6,0.1,0.7,1.4,2.8,2.2,0.1,0.1,0.2,0.2,0.0,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.8,0.7,0.4,0.6,66.7,0.2,0.7,0.0,0.7,0.6,1.4,0.1,0.0,53.6,36.3,187.2,77.5,2.0,1.6,1.0,2.1,1.1,44.5,6.5,0.0,0.0,0.4,2.3,0.1,0.0,0.8,0.0
2101,35,8,1,208,2.3,Ángel Rodríguez,0,3.04,0.87,28.6,0.0,0.0,11.6,0.0,0.0,0.0,13.9,18.3,76.2,1.3,18.3,13.9,0.0,0.87,0.0,1.3,0.87,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,0.0,0.43,1.3,0.0,1.3,0.0,0.43,0.43,0.0,29.1,19.6,85.7,11.3,0.43,0.43,0.87,2.17,1.3,22.6,3.91,0.0,0.0,0.87,1.3,0.87,3.04,0.87,77.8
2102,24,19,14,1198,13.3,Óscar Rodríguez Arnaiz,2,2.26,1.05,46.7,0.07,0.14,24.2,0.38,0.0,0.0,43.9,55.6,79.0,6.09,55.6,43.9,0.0,1.13,0.6,3.38,2.26,0.6,0.08,0.45,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.73,1.5,0.75,1.2,62.5,0.45,0.6,0.08,0.53,1.05,2.78,0.75,0.0,65.3,40.3,166.2,68.4,1.73,1.58,0.45,1.43,0.45,47.4,2.18,0.23,0.0,1.13,1.5,0.08,0.68,1.05,39.1
2103,34,20,15,1174,13.0,Dani Rodríguez,1,0.85,0.38,45.5,0.09,0.2,19.4,0.0,0.0,0.0,23.7,29.6,80.0,3.69,29.6,23.7,0.15,1.15,0.77,2.38,1.69,0.23,0.08,0.15,0.15,0.08,0.31,0.23,0.0,0.0,0.0,0.0,0.08,1.92,0.92,0.92,1.77,52.2,0.85,1.15,0.15,1.0,1.0,2.92,0.77,0.0,41.8,24.0,134.7,60.2,1.46,1.31,0.15,2.46,1.46,26.6,3.08,0.38,0.0,2.08,1.38,0.08,0.31,1.54,16.7
2104,28,18,17,1478,16.4,Guido Rodríguez,0,0.55,0.24,44.4,0.0,0.0,26.3,0.0,0.0,0.0,45.2,52.1,86.8,3.78,52.1,45.2,0.0,0.3,0.18,1.1,0.91,0.0,0.0,0.12,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.93,1.89,1.28,2.38,53.8,1.1,1.89,0.37,1.52,1.28,4.21,2.32,0.06,63.2,29.1,96.2,43.4,0.37,0.24,0.12,0.73,0.61,39.9,0.79,0.24,0.0,1.28,1.65,0.06,1.4,1.04,57.5
2105,21,4,0,54,0.6,Pablo Rodríguez,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,35.0,66.7,5.0,35.0,23.3,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.67,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,3.33,0.0,0.0,53.3,35.0,161.7,90.0,3.33,3.33,0.0,1.67,3.33,36.7,11.7,0.0,0.0,1.67,3.33,0.0,0.0,3.33,0.0
2106,30,19,14,1373,15.3,Ricardo Rodríguez,0,0.39,0.13,33.3,0.0,0.0,25.2,0.07,0.0,0.0,48.6,58.8,82.6,4.58,58.8,48.6,0.0,0.78,0.65,1.96,1.7,0.2,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,1.24,1.05,1.37,76.2,0.33,1.18,0.65,0.52,1.37,3.53,2.29,0.0,67.8,38.3,195.0,107.9,1.31,1.7,0.2,0.33,0.26,44.4,0.98,0.0,0.0,1.05,0.46,0.0,1.18,1.37,46.2
2107,22,18,12,1189,13.2,Rodrygo,4,3.79,0.98,26.0,0.06,0.23,17.1,0.3,0.08,0.08,31.7,36.6,86.5,2.5,36.6,31.7,0.38,1.82,0.61,5.15,3.11,0.15,0.76,0.53,0.53,0.08,0.83,0.53,0.0,0.23,0.0,0.08,0.0,0.91,0.45,0.15,0.53,28.6,0.38,0.91,0.0,0.91,0.3,1.21,0.23,0.0,49.5,35.3,200.5,106.1,4.39,2.65,2.5,2.42,0.98,41.6,9.47,0.08,0.0,0.98,1.89,0.38,0.76,0.83,47.6
2108,23,14,10,933,10.4,Mads Roerslev,0,0.29,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,15.7,24.4,64.2,1.54,24.4,15.7,0.0,0.67,0.58,1.15,1.15,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.54,0.96,0.96,2.31,41.7,1.35,1.06,0.48,0.58,0.67,2.21,2.98,0.0,33.7,15.2,59.6,25.2,0.77,0.67,0.1,1.25,0.87,17.0,2.98,0.0,0.0,0.19,0.29,0.0,0.67,0.87,43.8
2109,25,10,9,810,9.0,Agustín Rogel,0,0.33,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,30.3,39.8,76.3,1.67,39.8,30.3,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.56,0.67,83.3,0.11,0.89,0.22,0.67,1.0,2.0,3.33,0.0,47.9,21.3,94.1,51.0,0.11,0.11,0.0,0.78,0.0,24.6,0.22,0.56,0.0,1.44,0.44,0.11,2.56,1.78,59.0
2110,25,20,19,1648,18.3,Rogério,0,0.33,0.05,16.7,0.0,0.0,22.4,0.0,0.0,0.0,50.5,63.4,79.7,5.36,63.4,50.5,0.11,0.49,1.48,1.75,1.53,0.16,0.0,0.0,0.05,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.2,0.77,0.55,1.04,52.6,0.49,1.04,0.27,0.77,0.98,2.19,2.19,0.0,71.1,39.1,236.4,135.4,2.62,1.86,0.22,0.71,0.22,44.4,2.68,0.27,0.0,0.71,1.15,0.0,0.55,1.09,33.3
2111,28,21,20,1772,19.7,Alessio Romagnoli,1,0.36,0.1,28.6,0.14,0.5,15.4,0.0,0.0,0.0,46.9,52.7,88.9,1.73,52.7,46.9,0.0,0.1,0.15,0.41,0.36,0.05,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.32,0.66,0.46,0.91,50.0,0.46,1.12,0.86,0.25,1.27,2.59,3.5,0.0,61.3,28.9,116.3,53.5,0.15,0.1,0.05,0.2,0.15,38.2,0.1,0.05,0.0,0.96,0.66,0.05,2.39,1.27,65.3
2112,24,14,13,1194,13.3,Cristian Romero,0,0.45,0.15,33.3,0.0,0.0,14.7,0.0,0.0,0.0,51.2,58.9,87.0,3.83,58.9,51.2,0.0,0.23,0.38,0.6,0.53,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,1.35,0.83,1.58,52.4,0.75,1.2,0.45,0.75,1.43,3.98,3.23,0.15,70.2,44.7,203.2,114.4,0.9,0.98,0.08,0.98,0.6,45.7,0.3,0.53,0.08,1.65,0.38,0.0,2.11,0.9,70.0
2113,21,1,0,11,0.1,Iván Romero,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,33.3,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,190.0,10.0,0.0,0.0,0.0,10.0,10.0,40.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,100.0
2114,18,5,1,138,1.5,Luka Romero,1,2.67,0.67,25.0,0.25,1.0,15.7,0.0,0.0,0.0,42.0,48.0,87.5,2.67,48.0,42.0,0.0,1.33,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.67,0.0,2.67,2.0,2.0,0.67,0.0,68.0,52.7,312.7,102.7,2.67,2.0,1.33,2.67,2.67,54.0,12.7,0.0,0.0,1.33,4.0,0.0,1.33,0.67,66.7
2115,31,1,1,74,0.8,Oriol Romeu,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.5,93.3,5.0,37.5,35.0,0.0,0.0,2.5,3.75,2.5,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,2.5,1.25,0.0,46.3,22.5,160.0,82.5,2.5,1.25,0.0,1.25,0.0,25.0,0.0,0.0,0.0,1.25,2.5,0.0,2.5,0.0,100.0
2116,31,17,17,1530,17.0,Oriol Romeu,1,0.94,0.18,18.8,0.06,0.33,17.8,0.0,0.0,0.0,43.9,50.5,86.8,4.53,50.5,43.9,0.0,0.65,0.53,1.41,1.24,0.0,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.47,1.47,0.76,1.47,52.0,0.71,1.47,0.41,1.06,1.12,3.59,1.06,0.0,60.1,34.9,136.4,62.8,0.41,1.0,0.06,0.88,0.71,41.8,0.71,0.29,0.0,2.06,0.65,0.0,1.06,1.12,48.6
